,Lyric,genre
280,she's looking in the mirror the moment's getting nearer she thinks about it as she walks her walk up and down the staircase make up fresh on her face she thinks about it as she talks her talk   school dance first chance always been a dreamer there's one guy she's shy sees him through the mirror and everybody looks at her she thinks about it blue dress angel face looking in the mirror shoes purse hair tied back and you should see her she's got her magic floating through the air   peace love one thing leads into another dream big aim small man you got to love her she's got her hopes up got them up to there wondering what to wear  4 she's standing in her bedroom he'll be pulling up soon she thinks about it when she sees headlights looking out the window she's got her diary to show that she's been waiting for this all her life first date can't wait looking in the mirror heart all wrapped up wait until he sees her he's looking right at her she thinks about it sixteen blue jeans abercrombie tshirt shoes purse hair tied back and you should see her she's got her magic floating through the air     the years went by the mirror saw her cry she got up again she got up again the wind blew by the small town lights she got up again move out find out where the world can take her bright lights late nights living for the greater move to paris living on a prayer   peace love one thing leads into another dream big aim small man you got to love her she's got her hopes up got them up to there she's got her hopes up got them up to there wondering what to wear   oh oh oh wondering what to wear,pop
281,i loved you for a little a little while i think you know that it would have worked for a little except for that day you it's not like you to be here when you said you won't  but in the pouring rain you changed everything you changed the tune in the middle of the game you changed everything you changed the rules it's not like we could forget something quickly except in the pouring rain it kills me to say this it really does it kills my heart but i might still love you reason we're just fallen apart but it's not like me to answer gonna change my mind  but in the pouring rain you changed everything you changed the tune in the middle of the game you changed everything you changed the rules and it's not like we could forget something quickly except in the pouring rain  oh am i all i torn myself i would be losing but in the pouring rain can you feel my pain my tears are falling down from the sky in the pouring rain i can feel i wonder who you love tonight oh in the pouring rain in the pouring rain oh in the pouring rain in the pouring rain you changed everything you changed my mind,pop
282,dive bar on the east side where you at phone lights up my nightstand in the black come here you can meet me in the back delicate dark jeans and your nikes look at you oh damn never seen that color blue just think of the fun things we could do delicate 'cause i like you  pre this ain't for the best my reputation's never been worse so you must like me for me yeah i want you we can't make any promises now can we babe but you can make me a drink   do the girls back home touch you like i do do the girls back home touch you like i do touch you like i do do the girls back home touch you like i do do the girls back home touch you like i do touch you like i do   third floor on the west side me and you handsome you're a mansion with a view do the girls back home touch you like i do delicate long night with your hands up in my hair echoes of your footsteps on the stairs stay here honey i don't wanna share delicate 'cause i like you  pre this ain't for the best my reputation's never been worse so you must like me for me yeah i want you we can't make any promises now can we babe but you can make me a drink   do the girls back home touch you like i do do the girls back home touch you like i do touch you like i do do the girls back home touch you like i do do the girls back home touch you like i do touch you like i do   sometimes i wonder when you sleep are you ever dreaming of me sometimes when i look into your eyes i pretend you're mine all the damn time   do the girls back home touch you like i do do the girls back home touch you like i do touch you like i do do the girls back home touch you like i do do the girls back home touch you like i do touch you like i do   is it cool that i said all that is it chill that you're in my head 'cause i know that it's delicate delicate delicate is it cool that i said all that is it too soon to do this yet 'cause i know that it's delicate delicate,pop
283,i need you more than i know how to mention and i'd give forever to get your attention be you're summer midnight with starry blue eyes that only see you and are yours every night  pre ooh ooh love's like this it's something i missed ooh ooh love's like this   and that small town daydream lasted all night 'cause tonight all those bright city lights just look at you look at me heaven looked down to see we're falling now and there's nothing we ain't too sure of just two kids making up for lost love   all of the days that i couldn't get it right it all disappeared lying here by your side with your dirty blue jeans and my crooked smile you make it look easy changing my life  pre ooh ooh love's like this it's something i missed ooh ooh love's like this   and that small town daydream lasted all night 'cause tonight all those bright city lights just look at you look at me heaven looked down to see we're falling now and there's nothing we ain't too sure of just two kids making up for lost love   heaven had quite the time to figure this life out but baby i've got mine to give you everything you dream about  pre ooh ooh love's like this it's something i missed ooh ooh love's like this   and that small town daydream lasted all night 'cause tonight all those bright city lights just look at you look at me heaven looked down to see we're falling now and there's nothing we ain't too sure of just two kids making up for lost love  and that small town daydream lasted all night 'cause tonight all those bright city lights just look at you look at me heaven looked down to see we're falling now and there's nothing we ain't too sure of just two kids making up for lost love,pop
284,i drive around this town in a mustang with the top down and six running horses under my hood well thats good enough for me dont need the real thing thats just another thing for me to try to tame dont know if i could it might just break me i thought there for a little while every sunset id be a riding off with him   snap buttons on a denim shirt blue jeans and a little dirt thats the closest youll see me feet hanging out a pickup truck crazy and a little rough running free thats the closest to a cowboy youll see me   before i met him i was so sane and grounded before he taught me how to lie and crawl out the window i learned the dirt roads and i got my heart broken cause that cowboy taught me how to cry and how to let go i thought there for a little while every sunset id be a riding off with him   snap buttons on a denim shirt blue jeans and a little dirt thats the closest youll see me feet hanging out a pickup truck crazy and a little rough running free thats the closest to a cowboy youll see me   it was all a little wonderful and strange but ill never look at a sunset the same night   snap buttons on a denim shirt blue jeans and a little dirt thats the closest youll see me feet hanging out a pickup truck crazy and a little rough running free sitting fishing by the river bank swimming in the water tank thats the closest youll see me feet hanging out a pickup truck crazy and a little rough running free thats the closest to a cowboy youll see me,pop
285,there's a little girl in this little town with a little too much heart to go around live forever never say never you could do better that's what she says   mama named her lucky on a starlit night a rabbit foot in her pocket she dances in spite of the fact that she's different and yet she's the same and she says lucky you lucky you   she sings her little song she walks along a little pathway headed for the skies left to travels lives they unravel mind over matter that's what she says   mama named her lucky on a starlit night a rabbit foot in her pocket she dances in spite of the fact that she's different and yet she's the same and she says lucky you lucky you lucky you   maybe she'll sing you do do do do maybe she'll bring you into the skies honey she'll love you funny how some view angels above you arent so far away   mama named her lucky on a starlit night a rabbit foot in her pocket she dances in spite of the fact that she's different and yet she's the same and she says lucky you lucky you,pop
286,time is passing slowly for the eight year old next door but mama's watch is ticking off the wall jillian and bobby think that they're a perfect pair but girls could say he's just a bit too tall  you don't have to do to win big you just have to think it some folks say the glass is half full others choose to drink it  some say the grass could be greener and the other side ain't far away but i say the old could be newer and love still counts when it doesn't stay some say i love you some say love needs proof it's all in your point of view  he hated pink so she threw out her favorite clothes his nfl was turned to tlc baby's got an attitude and thinks they just don't know but they all do and wish that she could see  you don't have to do to win big you just have to think it some folks say the glass is half full others choose to drink it  some say the grass could be greener and the other side ain't far away but i say the old could be newer and love still counts when it doesn't stay some say i love you some say love needs proof it's all in your point of view  in the least or masterpiece depends on one's opinion worst of all they never call but don't think that they weren't wishing  some say the grass could be greener and the other side ain't far away but i say the old could be newer and love still counts when it doesn't stay some say i love you some say love needs proof it's all in your point of view  it's all in your point of view point of view it's all in your point of view,pop
287,you walk in here with your  man your shining boots and your full on band a smile on your face a knife in your hand singing songs you've got memorized with whatever talent money buys so polished that it slips right through your hands  but don't ruin yourself i arent your competition don't flatter yourself that was never my intention  hook i want to talk about what you are that i arent let's talk about what you do that i can't let's talk about me and you and that empty room and who wins let's talk about what you did to get here let's talk about blood and sweat and tears let's talk about what you want to be and who i've always been   i walk in here with a beat up case the same  i've always played and the words i wrote down on a page when i was  years old a small town raised you tell the crowd you're paying dues i tell them this is what i do and its what i put my life into as i breathe the smoke and cheap perfume  and say life on musical road is rough conditions but the easy ride was never my ambition  hook i want to talk about what you are that i arent let's talk about what you do that i can't let's talk about me and you and that empty room and who wins let's talk about what you did to get here let's talk about blood and sweat and tears let's talk about what you want to be and who i've always been   let's talk about your childhood days you were the prom queen i was on this stage so where's that crown gotten you these days when it's me and you and the same damn games  hook so what have you got that i ain't and what can you do that i can't let's put me and you in an empty room and see who wins let's talk about what you did to get here let's talk about blood and sweat and tears let's talk about what you want to be girl and who i've always been,pop
288,i got a lying smile i never put out for you cause i guess i never felt like i really needed to and they say little girls have big dreams and nothing in the world was gonna come between me and you   and it was a long time coming i waited half my life just to find someone like you i spent a long time finding out love hangs around after you walk out not knowing it'd be a long time going   they say it's better to have lost than never to have loved at all and i say whoever said that didn't have too far to fall and they say little girls are so naive that wasn't how it was supposed to be with me and you   and it was a long time coming i waited half my life just to find someone like you i spend a long time finding out love hangs around after you walk out not knowing it will be a long time going   i've burned my s had sleepless nights washed my sins on the neon lights and i'm still not over you   and it was a long time coming i waited half my life just to find someone like you i spend a long time finding out love hangs around after you walk out not knowing it will be a long time going  a long time going  and it will be a long time long time going ohoh ohoh oh  it will be a long time long time going going ohoh ohoh oh,pop
289,well she was an american girl raised on promises she couldn't help thinking that there was a little more to life somewhere else  after all it was a great big world with lots of places to run to and if she had to die trying she had one little promise she was going to keep   oh yeah all right take it easy baby make it last all night she was an american girl   well it was kind of cold that night she stood alone on her balcony she could see the cars roll by out on 44 like waves crashing on the beach  and for one desperate moment there he crept back in her memory god it's so painful it's something that's so close but still so far out of reach   oh yeah all right take it easy baby make it last all night she was an american girl   oh yeah all right take it easy baby make it last all night oh yeah all right take it easy baby oh take it easy now   oh yeah all right she was an american girl,pop
290,one daybreak one heartache every onceuponatime that black dress happiness bubble baths and quarter lines  pre they mean so much to everyone but you count them up one by one   clear midnights and this spotlight once thinking that your dad was ten feet tall a blue bonnet a braid on it quiet winters and leaves that always fall your black boots my red flower ring live for the little things   oil paintings and making every detail turn out bad one last stands new romance living for that love and person  pre they mean so much to everyone but you count them up one by one   clear midnights and this spotlight once thinking that your dad was ten feet tall a blue bonnet a braid on it quiet winters and leaves that always fall your black boots my red flower ring live for the little things  ohh yeah ohh   no fighting black riding wish upon a star and give the moon a smile pretending defending take a risk and go along for the ride strawberries and fairies with wings live for the little things   na na na oh yeah na na na ohh yeah na na na,pop
291,watch me go into the world today watch me try to blow the past away watch me laugh and watch me cry watch me fall and watch me fly cause im living in a brand new world and you think im just another girl but im living just a day at a time and keeping it mine someday im gonna fly   watch me catch a star and pin it down watch me live another time around watch me doubt the things i love watch me find what im proud of cause im living in a brand new world and you think im just another girl but im living just a day at a time and keeping it mine someday im gonna fly   and i may break my wings and fall flat on my shattered heart and i may hit the ground but i will never fall apart cause im living in a brand new world and you think im just another girl but im living just a day at a time and keeping it mine im living in a brand new world and you think im just another girl but im living just a day at a time and keeping it mine someday im gonna fly,pop
292,you look at me i fake a smile so you won't see that i want and i'm needing everything that we should be  pre  i'll bet she's beautiful that girl ya talk about and she's got everything that i have to live without   you talk to me i laugh 'cause it's so damn funny but i can't even see anyone when you're with me  pre  you say you're so in love you finally got it right i wonder if you know you're all i think about at night   you're the reason for the teardrops on my  the only thing that keeps me wishing on a wishing star you're the song in the car i keep singing don't know why i do   you walk by me can't you tell that i can't breathe and there you go so perfectly the kind of flawless i wish i could be  pre  she'd better hold ya tight give you all her love look in those beautiful eyes and know she's lucky cause   you're the reason for the teardrops on my  the only thing that keeps me wishing on a wishing star you're the song in the car i keep singing don't know why i do   you're the reason for the teardrops on my  the only one whos got enough of me to break my heart you're the song in the car i keep singing don't know why i do   you're the time taken up but there's never enough and you're all that i need to fall into you look at me i fake a smile so you won't see,pop
293,throwing pennies at the fountain when you're standing on a mountain it's kind of hard to aim  like the tree we carved our names in there must be an explanation guess it didn't get enough rain i need reasons why you're leaving   well i guess i wished on a plane i thought it was a star i guess what you wrote on paper wasn't written on your heart could've sworn you said you loved me i guess i heard you wrong and i guess i wished on a plane that i thought was a star   diving off into the deep end honestly believed you'd be there when i jumped in guess it ain't your territory we had the perfect love story except the ending nothing comes true when it comes to you oh   well i guess i wished on a plane i thought it was a star i guess what you wrote on paper wasn't written in your heart could've sworn you said you loved me i guess i heard you wrong and i guess i wished on a plane that i thought was a star   the night was so cloudy it's not my fault i just couldn't see   and i guess i wished on a plane i thought it was a star guess what you wrote on paper wasn't written in your heart could've sworn you said you loved me i guess i heard you wrong and i guess i wished on a plane that i thought was a star   throwing pennies at the fountain when you're standing on a mountain it's kind of hard to aim,pop
294,we could leave the christmas lights up 'til january and this is our place we make the rules and there's a dazzling haze a mysterious way about you dear have i known you 0 seconds or 0 years   can i go where you go can we always be this close forever and ever ah take me out and take me home you're my my my my lover   we could let our friends crash in the living room this is our place we make the call and i'm highly suspicious that everyone who sees you wants you i've loved you three summers now honey but i want 'em all   can i go where you go can we always be this close forever and ever ah take me out and take me home forever and ever you're my my my my lover   ladies and gentlemen will you please stand with every  string scar on my hand i take this magnetic force of a man to be my lover my heart's been borrowed and yours has been blue all's well that ends well to end up with you swear to be overdramatic and true to my lover and you'll save all your dirtiest jokes for me and at every table i'll save you a seat lover   can i go where you go can we always be this close forever and ever ah take me out and take me home forever and ever you're my my my my oh you're my my my my darling you're my my my my lover,pop
295,lyrics for this song have yet to be released please check back once the song has been released,pop
296,like one of those fireflies oh it looks so good till it's in your hand it's like one of those memories where you can't let go but you just can't stand it's like one of those crazy dreams and the permanent screens in the magazines saying why'd i love all it does is break your heart   one morning does it all add up or am i just standing on the edge of crazy you're getting close to giving up in a big old way knocks you down to the other side every time love or lie live or die i well i guess that's life   like one of those people with the beautiful eyes and the perfect face it's like one of those stories where the hero dies in the very last race like one of those endless cries and the crazy lies of a hurting child saying why did love have to hurt it broke my heart   one morning does it all add up or am i just standing on the edge of crazy you're getting close to giving up in a big old way knocks you down to the other side every time love or lie live or die i well i guess that's life   i always liked to think that i was always brave enough to try to master any push and shove well i guess i never qualified love   one morning does it all add up or am i just standing on the edge of crazy you're getting close to giving up in a big old way knocks you down to the other side every time love or lie live or die i well i guess that's life  oh i guess that's life well i guess that's life,pop
297,i'm like the water when your ship rolled in that night rough on the surface but you cut through like a knife and if it was an openshut case i never would've known from that look on your face lost in your current like a priceless wine   the more that you say the less i know wherever you stray i follow i'm begging for you to take my hand wreck my plans that's my man   life was a willow and it bent right to your wind head on the pillow i could feel you sneakin' in as if you were a mythical thing like you were a trophy or a champion ring but there was one prize i'd cheat to win   the more that you say the less i know wherever you stray i follow i'm begging for you to take my hand wreck my plans that's my man you know that my train could take you home anywhere else is hollow i'm begging for you to take my hand wreck my plans that's my man   life was a willow and it bent right to your wind they count me out time and time again life was a willow and it bent right to your wind but i come back stronger than a '90s trend   wait for the signal and i'll meet you after dark show me the places where the others gave you scars now this is an openshut case i guess i should'a known from the look on your face every baitandswitch was a work of art   the more that you say the less i know wherever you stray i follow i'm begging for you to take my hand wreck my plans that's my man you know that my train could take you home anywhere else is hollow i'm begging for you to take my hand wreck my plans that's my man the more that you say the less i know wherever you stray i follow i'm begging for you to take my hand wreck my plans that's my man you know that my train could take you home anywhere else is hollow i'm begging for you to take my hand wreck my plans that's my man,pop
298,fearless there's somethin' 'bout the way the street looks when it's just rained there's a glow off the pavement walk me to the car and you know i wanna ask you to dance right there in the middle of the parking lot yeah  hey soul sister hey hey hey  fearless we're drivin' down the road i wonder if you know i'm tryin' so hard not to get caught up now but you're just so cool run your hands through your hair absentmindedly makin' me want you  fearless and i don't know how it gets better than this you take my hand and drag me headfirst fearless and i don't know why when with you i'd dance in a storm in my best dress fearless  hey soul sister hey hey hey  fearless so baby drive slow 'til we run out of road in this one horse town i wanna stay right here in this passenger seat you put your eyes on me in this moment now capture it remember it  fearless 'cause i don't know how it gets better than this you take my hand and drag me headfirst fearless and i don't know why but with you i'd dance in a storm in my best dress fearless  i'm yours but i won't hesitate no more no more it cannot wait i'm yours  hey soul sister hey hey hey  fearless 'cause i don't know how it gets better than this you take my hand and drag me headfirst fearless and i don't know why but with you i'd dance in a storm in my best dress fearless,pop
299,step one you say we need to talk he walks you say sit down it's just a talk he smiles politely back at you you stare politely right on through some sort of window to your right as he goes left and you stay right between the lines of fear and blame you begin to wonder why you came   where did i go wrong i lost a friend somewhere along in the bitterness and i would have stayed up with you all night had i known how to save a life   let him know that you know best 'cause after all you do know best try to slip past his defense without granting innocence lay down a list of what is wrong the things you've told him all along pray to god he hears you and i pray to god he hears you   and where did i go wrong i lost a friend somewhere along in the bitterness and i would have stayed up with you all night had i known how to save a life   as he begins to raise his voice you lower yours and grant him one last choice drive until you lose the road or break with the ones you've followed he will do one of two things he will admit to everything or he'll say he's just not the same and you'll begin to wonder why you came   where did i go wrong i lost a friend somewhere along in the bitterness and i would have stayed up with you all night had i known how to save a life   where did i go wrong i lost a friend somewhere along in the bitterness and i would have stayed up with you all night had i known how to save a life   where did i go wrong i lost a friend somewhere along in the bitterness and i would have stayed up with you all night had i known how to save a life,pop
300,are you trying to make me fall 'cause with a face like that baby it won't take too long keep on melting me with those eyes and i think in a while i'll be hypnotized sitting here singing   ooh ooh ooh i love you i love you ooh ooh ooh come a little closer oh oh i love you i love you and i'm down to my last breath trying to get my heels back under my head   baby somewhere around the time the moment i saw you with your hair all sticking up i was all caught up 'cause baby you were so damn cute i need you to need me see the train is coming for me help me save me from this crash at last   ooh ooh ooh i love you i love you ooh ooh ooh come a little closer oh oh i love you i love you and i'm down to my last breath trying to get my heels back under my head   na na na na na na na na na na na you seem to be just what i've tried to find and your name looks so good written next to mine next to mine next to mine ooh ooh ooh i love you i love you ooh ooh i really really want you oh oh i love you i love you oh oh,pop
301,on a crowded highway through a night alone i was barely breathing i was crawling home well it's quite not london or the south of france or an asian island or a second chance    going back to nashville thinking 'bout the whole thing guess you gotta run sometimes maybe i'm a fast train blowin' through a valley watching all my life go by   you're a distant memory you're an exit sign i was talking crazy on the drivers side and i know i hurt you but i can't confess was that blood or a wine stain on your wedding dress    going back to nashville thinking 'bout the whole thing guess you gotta run sometimes maybe i'm a fast train blowin' through a valley watching all my life go by    going back to nashville laughing at a bad break what's the use of wondering why maybe i'm a storm front blowing through a valley tearing up a good july   and it's safe and warm where nothing ever happens could it be so hard to realign a star or two change a southern night for you   going back to nashville thinking 'bout the whole thing guess you gotta run sometimes maybe i'm a fast train blowin' through a valley watching all my life go by    going back to nashville laughing at a bad break what's the use of wondering why maybe i'm a storm front blowing through a valley tearing up a good july   going back to nashville i'm going back to nashville going back to naaaaahh going back to nashville what's the use of wondering why,pop
302,it wasn't just like a movie the rain didn't soak through my clothes down to my skin i'm driving away and i i guess you could say this is the last time i'll drive this way again when there's nothing to say and i try to grab at the fray cause i i still love you but i can't   bye bye to everything i thought was on my side bye bye baby i want you back but it's coming down to nothing and all you have is to walk away from the one thing i thought would never leave me yeah   the picture frame is empty it's black and white you're smiling down at me i take your photo off the dash and back to the conversation i was so sure of everything we thought we'd always have i'm lost in the sound of it but here in the now comes in seems like i'm becoming part of your past   bye bye to everything i thought was on my side bye bye baby i want you back but it's coming down to nothing and all you have is to walk away from the one thing i thought would never leave me   and there's so much that i can't touch you're all i want but it's not enough this time and i can feel you like your slipping through my hands and i'm so scared of how this ends   bye bye to everything i thought was on my side bye bye baby i want you back but it's coming down to nothing and all you have is to walk away from the one thing i thought would never leave me   bye bye to everything i thought was on my side bye bye baby i want you back but it's coming down to nothing and all you have is to walk away from the one thing i thought would never leave me yeah yeah there was one thing i knew would never leave me   it wasn't just like a movie the rain didn't soak through my clothes down to my skin,pop
303,come on gather 'round i'm gonna tell you how the fire went out sorry for the inconvenience i didn't mean to let you down we were supposed to be forever but it's too bad you didn't see that to me you were the perfect view of misery   i never talked about the tears i cried all the sleepless nights or the endless fights i never talked about the days he called there was something wrong it was all my fault i had it all what a shame what a fall now but in case you haven't heard the news there wasn't much love to lose   let's talk about that golden boy that i met on a winter night how was i supposed to know that he was just as cold inside he smiled and i smiled well the camera's in your mind and i lied i swore that everything was fine   i never talked about the tears i cried all the sleepless nights or the endless fights i never talked about the nights he called there was something wrong it was all my fault i had it all what a shame what a fall now but in case you haven't heard the news there wasn't much love to lose   i know you wanna talk about me how i gave up on love so foolishly but keep in mind   i never talked about the tears i cried all the sleepless nights or the endless fights i never talked about the nights he called there was something wrong it was all my fault i had it all what a shame what a fall now but in case you haven't heard the news there wasn't much love to lose   come on gather 'round i'm gonna tell you how the fire went out,pop
304,i like my music loud i like my windows down so i can scream i like my trucks a little bigger than the rest so i can see dont try me dont fight me you be you and ill be me   they say ive always known what i wanted my friends and enemies will tell you its true you will find out i always get it i know what i want and it aint you   your mom and daddys walls are covered up in pictures of you you never met a mirror that you didn't look again into so sorry dont worry im sure there are so many girls who love you like you do   they say ive always known what i wanted my friends and enemies will tell you its true you will find out i always get it i know what i want and it aint you   oh baby dont persuade me i know that you aint used to no so let me say it real slow   they say ive always known what i wanted my friends and enemies will tell you its true you will find out i always get it i know what i want and it aint you   they say ive always known what i wanted my friends and enemies will tell you its true you will find out i always get it i know what i want and it aint you,pop
305,you got that james dean daydream look in your eye and i got that red lip classic thing that you like and when we go crashing down we come back every time 'cause we never go out of style we never go out of style you've got that long hair slick back white tshirt and i got that good girl faith and a tight little skirt and when we go crashing down we come back every time 'cause we never go out of style we never go out of style    midnight you come and pick me up no headlights long drive could end in burning flames or paradise fade into view oh it's been a while since i have even heard from you heard from you and i should just tell you to leave 'cause i know exactly where it leads but i watch it go round and round each time    you got that james dean daydream look in your eye and i got that red lip classic thing that you like and when we go crashing down we come back every time 'cause we never go out of style we never go out of style you've got that long hair slick back white tshirt and i got that good girl faith and a tight little skirt and when we go crashing down we come back every time 'cause we never go out of style we never go out of style let me hear you please make some noise for my band    we were both young when i first saw you i close my eyes and the flashback starts i'm standing there on a balcony in summer air see the lights see the party the ball gowns see you make your way through the crowd and say hello little did i know that you were romeo you were throwing pebbles and my daddy said stay away from juliet and i was crying on the staircase begging you please don't go give it up for my ist la    romeo take me somewhere we can be alone i'll be waiting all that's left to do is run you'll be the prince and i'll be the princess it's a love story baby just say yes    oh oh i got tired of waiting wondering if you were ever coming around my faith in you was fading when i met you on the outskirts of town and i said romeo save me i've been feeling so alone i keep waiting for you but you never come is this in my head i don't know what to think he knelt to the ground and pulled out a ring and said    marry me juliet you'll never have to be alone i love you and that's all i really know i talked to your dad go pick out a white dress it's a love story baby just say yes    oh i remember you drivin' to my house in the middle of the night i'm the one who makes you laugh when you know you're about to cry and i know your favorite songs and you tell me about your dreams i think i know where you belong i think i know it's with me can't you see that i'm the one who understands you been here all along so why can't you see you belong with me    standing by and waiting at your back door all this time how could you not know baby you belong with me you belong with me you belong with me have you ever thought just maybe you belong with me you belong with me,pop
306,i'm still wearing my blue jeans no i don't know what you mean i'm still the same girl picking daisies in the field i believe in what i feel i've always been the same girl  some moments change your life this could be one of them i'm just living life and thinking hey this could be fun  i've always been the same girl living in the same world singing little songs at the break of dawn girl sitting on the front porch do do do do do watching what you say girl never blow away girl living in the crazy world i've always been the same girl  i still live in one small town but always love to move around i've always been the same girl still keep diaries that say where i was and did that day i've always been the same girl  some moments change your life this could be one of them i'm just living life and thinking hey this could be fun  i've always been the same girl living in the same world singing little songs at the break of dawn girl sitting on the front porch do do do do do watching what you say girl never blow away girl living in the crazy world i've always been the same girl  some days will change your life yeah this could be one of them i'm just living life and thinking  i've always been the same girl living in the same world singing little songs at the break of dawn girl sitting on the front porch do do do do do watching what you say girl never blow away girl living in the crazy world i've always been the same girl  living in the crazy world i've always been the same girl,pop
307,i wanna be your end game i wanna be your first string i wanna be your ateam i wanna be your end game end game  post big reputation big reputation ooh you and me we got big reputations ah and you heard about me ooh i got some big enemies big reputation big reputation ooh you and me would be a big conversation ah and i heard about you ooh you like the bad ones too you like the bad ones too you like the bad ones  pre i don't wanna touch you i don't wanna be just another exlove you don't wanna see i don't wanna miss you like the other girls do i don't wanna hurt you i just wanna be drinking on a beach with you all over me i know what they all say yeah but i ain't tryna play   i wanna be your end game i wanna be your first string i wanna be your ateam i wanna be your end game end game  verse i hit you like bang we tried to forget it but we just couldn't and i bury hatchets but i keep maps of where i put 'em reputation precedes me they told you i'm crazy i swear i don't love the drama it loves me and i can't let you go your hand prints on my soul it's like your eyes are liquor it's like your body is gold you've been calling my bluff on all my usual tricks so here's the truth from my red lips  post big reputation big reputation ooh you and me we got big reputations ah and you heard about me ooh i got some big enemies big reputation big reputation ooh you and me would be a big conversation ah and i heard about you ooh you like the bad ones too   i wanna be your end game i wanna be your first string i wanna be your ateam i wanna be your end game end game i wanna be your end game i wanna be your first string i wanna be your ateam i wanna be your end game end game,pop
308,isn't it funny how many times we can say we drawn the line cross it out turn the page and moved on that's what we thought  but here i am in the same old car having myself another same old browneyed bar uh oh uh oh  pre i won't tell nobody i won't tell my friends we'll just drive down this road till the one we're on ends and we'll tell each other things like i need you   you and me baby this is what we do i may see there are people you just come back to so fall back on me fall back on you   you always let someone come in between your talking round the truth and never say what we mean look at all this wasted time  pre i won't tell nobody i won't tell my friends we'll just drive down this road till the one we're on ends and we'll tell each other things like i need you   you and me baby this is what we do i may see there are people you just come back to so fall back on me fall back on you   maybe we'll last maybe we won't maybe we'll stop talking and i'll haunt you like a ghost but just baby get along with me   you and me baby this is what we do i may see there are people you just come back to so fall back on me fall back on you,pop
309,i  i used to fly didn't matter where i'd been 'cause i'd seen the sky i wanna tell you why but somehow i know i would break down and cry   i know you can't see me here but i am not alone i'm lying here in invisible arms and i won't be alone tonight   you you know i would die before i let them see me see me cry please don't leave tonight oh let me down slowly show me a light   i know you can't see me here but i am not alone i'm lying here in invisible arms and i won't be alone tonight   oh let me think i'm strong please don't bring me down i need you tonight   i know you can't see me here but i am not alone i'm lying here in invisible arms and i won't be alone tonight   i i used to fly didn't matter where i'd been 'cause i'd seen the sky,pop
310,spoken  so the clip that you're about to hear is my preparation for a writing session um i was writing with two writers i hadn't ever worked with before so i wanted to come in with an idea that was pretty much all there melody and lyrics  um and so i had this idea called i forgot that you existed and i wanted it to be really simple i thought it might be a really fun way to open the album like basically kind of shrugging off a lot of things that you've been through that have been causing a lot of struggle and pain and just one day you wake up and you realize you're indifferent to whatever caused you that pain and so this is a clip of me just trying to tinker around on the piano trying to figure out what i wanted to do with it and you can hear the end result on the album but this is where it started  sung i forgot that you existed thought i'd miss you but i didn't and it was so nice  i forgot that you existed i forgot that you existed thought i'd miss you but i didn't and it was so nice  i forgot that you existed i'd miss you but i didn't and it was so nice so peaceful and  how many nights i  how you did me how many days did i wait thinking 'bout how you did me wrong wrong wrong  humming  i forgot that you existed i thought i'd miss you but i didn't and it was so nice so peaceful and quiet  i forgot that you existed,pop
311,ive been counting days and ive been being patient about a little thing called love crossing all my fingers letting my heart linger trying to get some help from up above  pre i dont want to jinx my luck ive left it all behind me and ive been hoping every day that someday you will find me   so i cross my heart and hope for you knock on wood and rope the moon ill pray for you and me and hope im right and i wait around that old wishing well you never know if time will tell i cross my heart and hope for you tonight   dreaming of you baby ive been thinking maybe there is something i can do cause ive been on the verge of running around in circles baby all i want is you  pre i dont want to jinx my luck ive left it all behind me and ive been hoping every day that someday you will find me   so i cross my heart and hope for you knock on wood and rope the moon ill pray for you and me and hope im right and i wait around that old wishing well you never know if time will tell i cross my heart and hope for you tonight   do you believe in miracles please tell me if youve seen one id like to know just where to go because i think i need one   x so i cross my heart and hope for you knock on wood and rope the moon ill pray for you and me and hope im right and i wait around that old wishing well you never know if time will tell i cross my heart and hope for you tonight  so i cross my heart and hope for you knock on wood and rope the moon ill pray for you and me and hope im right and i wait around that old wishing well you never know if time will tell i cross my heart and hope for you tonight,pop
312,lyrics from taylor's inner circle a heart is drawn around your name in someone's handwriting not mine,pop
313,spoken  there is some unbelievable music that has come out of artists who are from la did you know that like los angeles has put out so many bands and artists that im such a fan of and id love to play you  some music im a fan of thats come from la is that okay this one came out in 98 8 years before i was born and i love this song its called bette davis eyes   her hair is harlow gold her lips sweet surprise her hands are never cold she's got bette davis eyes  she'll turn her music on you won't have to think twice she's pure as new york snow shes  got bette davis eyes    and she'll tease you she'll unease you all the better just to please you she's precocious and she knows just what it takes to make a pro blush she got greta garbo stand off sighs she's got bette davis eyes   she'll let you take her home it whets her appetite she'll lay you on her throne shes  got bette davis eyes     she'll expose you and just knows you off your feet with the crumbs she throws you she's ferocious and she knows just what it takes to make a pro blush ayyayy all the boys think she's a spy she's got bette davis eyes,pop
