,Lyric,genre
565,club isnt best place find lover bar go friends table shots drinking fast talk slow come start conversation trust ill give chance take hand stop put van man jukebox start dance im singing like pre girl know want love love handmade somebody like come follow lead may crazy dont mind say boy lets talk much grab waist put body come follow lead come come follow lead im love shape push pull like magnet although heart falling im love body last night room bedsheets smell like every day discovering something brand new im love love body love body body body love body body body love body every day discovering something brand new im love shape one week let story begin going first date thrifty go eat fill bag fill plate talk hours hours sweet sour family okay leave get taxi kiss backseat tell driver make radio play im singing like pre girl know want love love handmade somebody like come follow lead may crazy dont mind say boy lets talk much grab waist put body come follow lead come come follow lead im love shape push pull like magnet although heart falling im love body last night room bedsheets smell like every day discovering something brand new im love love body love body body body love body body body love body every day discovering something brand new im love shape body love body body body love body love body body body,pop
566,youre though try see differently tow line see im searching used mine saw eyes saw staring back try find another one suited well ive moved far away want see beside dear things arent clear never even tried never even talked never even thought long run whenever painful whenever away id miss miss mine thats would cry would shelter keep darkness moved far away want see beside dear things arent clearoh never even tried never even talked never even thought long run whenever painful whenever away id miss miss dont drop turn cut deep might learn scar leave like sunburn dont drop turn cut deep might learn scarred left like sunburn never even tried never even talked never even thought long run whenever painful whenever away id miss miss,pop
567,im love coco got low low hit plug thats cholo cause got low low snitchin go loco hit treinta ocho niggas thinkin im 50 deep theyre like oh heard feds takin photos know nothin fuck popo im love coco got low low 6 thats kilo need brick miss free throw im love like neyo bustin shots neo free homies fuck co fuck judge fuck po coke like im nino water whip im like nemo bakin soda got bakin soda bakin soda got bakin soda whip glass nigga im blowin money fast nigga im love coco got low low,pop
568,want real conscience way worship never ending idol whos pretending true put upon man never seems answer words go make hook im fly upon neck cant control words voice strengths choice cut deep deep need dont want advice cos ive made mind way bore stories far distant times ive heard dont try way worship neverending idol whos pretending true could brainwashed lies surprise youd wanna waste time hook,pop
569,youve got scars body soul bruises back broken heart nowhere go living highrise flat torn apart keep keeping together nothing forever know start like like see blood sky blood eyesight everythings turning red well beat away colour nightlife light burn today im seeing blood skyline stuck right mind afraid leave dream replace anything better get take away scars never alone youre bleeding skyline waiting right time nights already gone travelling without mind let let go fuel like petrol find much beauty makes mental friends know state mind youre getting always getting high thats see blood sky blood eyesight everythings turning red well beat away colour nightlife light burn today im seeing blood skyline stuck right mind afraid leave dream replace anything better get take away scars take away scars take away scars,pop
570,shadow lies hope cut tension knife find hard cope stop playing life analyse fears analyse dreams choke burning tears silent screams prehook things arent seem hook tell hundred craftsmen work tell army angels make breathe open doors take away key ill let see im better watch fall stumble feet always losing game lies cut deep dont even know name consistency always make crawl durability affected prehook hook feel pain brain feel strain start decay feel strain every passing day feel pain start decay hook,pop
571,scorcher hey look funny city queen sleeps still aint got clean streets aint day aint got clean sheets homeless people roll needles youve gotta pay tax vehicle tube fare doubles every two years buses upstairs nogo area man like pass mobile hear chew crunch credit cant get roof head youre stuck debit every single month come debit direct action dont play dive snatch things dont say cribs vacant victim inflation black letters turn red cause theyve patient six years rent wasted wasted wasted hook ed sheeran london calls stranger traveller home home im burning back street stuck sitting backseat im blazing street isnt city never sleeps makes two ed sheeran lungs hurt ears bled sound city life echoed head need keep alive traffic stops starts need move along scorcher hey look im city full jammed traffic night buses allnight clubbers kings cross allnight lovers knew pay rent stay apartment talented buskers playing riff church pastors still praying answers way much congestion theyre charging way much petrol im laughing aint funny side like winter year aint summer time stone island jacket keep warm phone lines tapped youve warned also mind gap keep calm cause one wrong move train big beard gunshots two brain weird much im love city maybe ive enough city hook,pop
572,ed sheeran know got get away find peace sanity ive playing hideandseek long shaking making everybody waking setting hifi bleed keeping back youre spinning track thatll knock feet monkey see monkey im monkey telling think take break tickitytock clock hiphop alonestar backing wont stop gotta searching peace mind let track rewind hook ed sheeran play let music play came let music say feels shame shame took long see wrong turn song back alonestar coming new style kicking dust ready bust urban angel artistic flipping script whod really want get ed alonestar like live wires sparking ready blow weve already sown seeds waiting grow blow gonna lift like shock body metaphorical speech come see ducking cover sheeran lock coming ready rock urban angel alonestar ed keep locked let beat pump drop bass dont stop kicking sound let bass bins pound gonna roll feel body get sound ed sheeran place alonestar rising gotta rise said rise hook,pop
573,pass drink say gonna take consciousness sinks tears crocodile hook youre wasting time giving speech try dont reach smile youre holding tears inside dead youre eating fears cigarette youve waited long finally see sunshine rain deep sea ive taken blow paper fun snow see later hook,pop
574,mr ruskin come paint picture losing sleep cos steal week whos best friend duce see cant seem even let breathe hook dance billy ruskin minds eye please let forget im standing best friend need see hiding come show see know youre cant seem understand know place hand mine resurrect time lost left mind psychoparanoia disappearing time come show makes tick need get mind quick hook,pop
575,saturday know youre coming see go away things change youll never know easy wont help pretending well stay close cant help thinking try pretend loss never know oh ill never know work theres better time shes still thinking im far away understanding shes thinking im fool wait left today left today come sunday ill see one day youll rescue leave ill feel strange ill never know oh ill never know youre love cant stop fool wont help thinking still falling oh ill never know oh ill never know im love theres better time shes still thinking im far away understanding shes thinking im fool wait left today theres better time shes still thinking im far away understanding shes thinking im fool wait left today,pop
576,found words say feel cant spell lost nerve suffolk field tell im different man different tune didnt find love last june lost like lost tried use break fall cos need something anything replace something close,pop
577,spoken wembley ive played song around two years maybe maybe longer feel like playing today lets see goes youre small bump unborn four months youre brought life might left hair youll mothers eyes ill hold body hands gentle youre scan unmade plans small bump four months youre brought life prehook ill hold tightly ill give nothing truth youre inside ill put future hook cause one wrap fingers round thumb hold tight one wrap fingers round thumb hold tight youll alright oh youre small bump unknown youll grow skin smile like dimple beneath chin finger nails size half grain rice eyelids closed soon opened wide small bump four months youll open eyes prehook ill whisper quietly ill give nothing truth youre inside ill put future hook cause one wrap fingers round thumb hold tight one wrap fingers round thumb hold tight youll alright lie tiny feet youre half asleep ill leave right front couple weeks keep safe hook cause one wrap fingers round thumb hold tight one wrap fingers round thumb hold tight youll alright small bump unborn four months torn life maybe needed still unaware,pop
578,ed sheeran ill fight corner maybe tonight ill call ya blood turns alcohol wanna hold ya ed sheeran give little time give little time well play hide seek well play hide seek want taste lips allow give love give love hook ed sheeran give love give love want taste lips allow give love break ed sheeran love love love give love give love mic righteous youths used play games like hide seek simon says realized mice men kinda dead one time lets play simon says time simon cause simons ed give love like meant life death like meant final breath yeah give love like could buy corner shop could spend time dont matter youre poor give real love something could feel love maybe could heal ya like first time said give love cause hate worst kind weapon like finally see person reflection check hook ed sheeran speaking hook mic righteous give love like love give exist well yeah give love like love give wondering love exists give yo give love give love say give love give love yeah ed sheeran mic righteous oh wanna hold ya give love like love give exist well give love love love love give love give love,pop
579,hotel rooms far away home miss know shine light one side think mine high time im far away home tell theres left land ill fall catch strength hands ill fall oh need without ill fall apart last winter need feed heart night sky blue stars bright shine like im far away home tell theres left land ill fall catch strength hands ill fall tell theres left land ill fall catch strength hands ill fall read ed sheeran fall lyrics metrolyrics,pop
580,legs dont work like used cant sweep feet mouth still remember taste love eyes still smile cheeks darling loving till seventy baby heart could still fall hard twentythree hairs gone memory fades crowds dont remember name hands dont play strings way know still love cause honey soul could never grow old evergreen baby smiles forever mind memory take loving arms kiss light thousand stars oh darling place head beating heart im thinking loud maybe found love right breakdown im thinking loud found love right found love right,pop
581,end fire burn together watch flames climb high night calling father oh stand watch flames burn auburn mountain side die tonight die together raise glass wine last time calling father oh prepare watch flames burn auburn mountain side desolation comes upon sky see fire inside mountain see fire burning trees see fire,pop
582,think written notebook somewhere feel breathe night air yeah cant remember said know hard hard hard speak time drift speed love heart race heat blood yeaaah lets continue used cause know hard hard hard see truth late late cant let go oh miss oh cant let go oh miss oh ooooh oh ooooh oh ooooh oh ooooh oh drift space without care see sit back prayer yeah lights dim flicker blacker room cause know hard hard hard see truth sleep tight wake kiss want love heeey lights dim flicker blacker room cause know hard hard hard see truth late late cant let go oh miss oh cant let go oh miss oh cant let go miss cant let go miss cant let go miss cant let go,pop
583,take declare love dearly make share make care world harsh im stuck dark ill make mark ive got spark wed together bad worse sending letters shall converse could better must first make amends depends friend,pop
584,late evening glass side ive sat night ignorin everybody wish would disappear maybe could get dont wanna know youre gettin ahead program want mine lady hold body close take another step nomans land longest time lady pre need darling come set tone feel youre fallin wont let know love come get involved feel rushin head toe sing louder sing love ablaze saw flames side stage fire brigade comes couple days got nothin say nothin know somethin drink maybe somethin smoke let go roads changed singin found love local rave dont really know im supposed say figure hope pray told name said nice meet handed bottle water filled tequila already know shes keeper one small act kindness im deep shit anybody finds meant drive home drunk soberin sit couch one thing led another shes kissin mouth pre need darling come set tone feel youre fallin wont let know love come get involved feel rushin head toe sing louder sing feel guys dont even wanna dance feel hear music back feel found hidin wont take hand darlin beat kicks feel feel final sing need darling come set tone feel youre fallin wont let know louder sing love come get involved feel rushin head toe louder sing,pop
585,could wake next hitting double figures look eyes like im looking double mirrors could make clearer everythings blur turn get hurt late night coming home way many train rides lace red face im home time highbury estates fine smoking like dragon dont chase lines pre havent slept past week two hours aint enough feel inspired quarter three havent changed since last meet im still getting meals free think im shunned feet homeless life im home less id like im sitting night bus flicking ipod feeling kinda tired try close eyes driver turn lights lights stage mics song plays nice one gotta keep hype strong truth never went uni people see right im fool see im never gonna one gonna live past done everything need except get pre havent slept past week two hours aint enough feel inspired quarter three havent changed since last meet im still getting food free think im shunned feet homeless life im home less id like feel cold keep warm im looking loose change wanna find true mate wants duvet interlude part everyone gets bit involved uh duce name ed sheeran pleasure whos singing bit yeah lyrics homeless life im home less id like thats little bit singsong right homeless life im home less id like thank,pop
586,seem find talking powers awaking shade shadowed towering trees admiring seen inhaling fumes flowers breathe jet lagged eyes begging hour sleep although blood shot whites iriss never find clock stops times sun shine blind many although eyes heavy wont closing soon cos know time waits nobody suppose true make corrosive tunes acid tabs vocal booths see flashing lights photo shoots make motive moves say ever feel vent rhyme still invent lines stay close friends mine cos recognise real father says ill sticking phrase pass away overworking sleep another way die slow ill keep going strong ever never let eyes close devlin 5 oclock lights interview vampire sleep living utensil require swear said ill sleep im dead whos beat upon feature ed dev z tired pale faced like michael myers bags underneath eyes show baggage ive acquired time within maze ill think youll find youll never find peace mind seek find dying cuz got much stay awake sleep even take 4 seconds game time wage war scissors grab sword sharpen hunting knives psychopathic lyricists driving hunt tonight im haling essex east london boarder line villans never sleep mastermind sorts crimes wide awake like snorting lines get left mortified like seen ghost jesus walking never sleep trouble steals thoughts restless mind free could ahhh times im living never sleep trouble steals thoughts restless mind free could times im living lately brush teeth every night still wake bad mouth background past presence bring back deliver raps flow live raps hate call wrong wont slither easy believe im snake minded within great time minimum wage life prison escape im timing label sign mates fine never put time try hide cold side like flip pillows songs write real chart filled silicone im still broke without money mac pro living three bags talk cash flow opposite sober cos never homework got sofa degree growing older played fool catch wise never tell lie wake dead take deep breaths try never die never die devlin guys view keep tight like scrooge making metaphors flow move like typhoons tunes got eyes well catch snooze times elapsing catching zs masses like move scan situation analyse information decide probably practical driven young gentlemen ive hardly changed bed sheets last months cos havent slept true im coming home lights rights wrong im correcting em got fans like oh wow devs ed less bloody expect em end sleep deprivation might detriment fighting writers block 9 oclock 5 oclock way ever waste second time got keep pupils engaged like classroom holy matrimony im trying stay awake never sleep trouble steals thoughts restless mind free could ahhh times im living never sleep trouble steals thoughts restless mind free could x4 times im living lately,pop
587,ed sheeran come south border border come south border ed sheeran got mmm brown eyes caramel thighs long hair wedding ring hey saw lookin across way really wanna know name got mmm white dress shes wearin less man know drives crazy mmm brown eyes beautiful smile know love watching thing pre ed sheeran love hips curves lips say words te amo mami ah te amo mami kiss love like dream ed sheeran join bed im push sweat darling im gonna put time wont stop angels sing jump water free come south border jump water free come south border border post ed sheeran free come south border border free come south border jump free come south border border free come south border camila cabello got mmm green eyes givin signs really wants know namehey saw lookin across way suddenly im glad came ay ven para acá quiero bailar toma mi mano quiero sentir tu cuerpo en mí estás temblando mmm green eyes takin time know well never pre camila cabello love lips cause says words te amo mami ah te amo mami dont wake love like dream ed sheeran camila cabello join bed im push sweat darling im gonna put time time wont stop angels sing jump water free come south border jump water free come south border border post ed sheeran free come south border border free come south border jump free come south border border free come south border ed sheeran camila cabello flawless diamonds green field near buenos aires suns rising wont stop angels sing jump water free come south border jump water free come south border ed sheeran free come south border border free come south border jump free come south border border free come south border,pop
588,played fiddle irish band fell love english man kissed neck took hand said baby want dance met grafton street right outside bar shared cigarette brother played asked mean gaelic ink arm said one friends songs want drink took jamie chaser jack fun got arthur table johnny riding shotgun chatted one drink bar put van jukebox got dance know played fiddle irish band fell love english man kissed neck took hand said baby want dance pretty little galway girl galway girl galway girl galway girl know beat darts beat pool kissed like nobody else room last orders called stood stool dancing céili singing trad tunes never heard carrickfergus ever sung sweet acapella bar using feet beat oh could voice playing repeat week packed room swear singing know played fiddle irish band fell love english man kissed neck took hand said baby want dance pretty little galway girl galway girl galway girl galway girl,pop
589,im screaming upon face followed footsteps catch pace broken windows fall place shattered lovers find place wed flirt youd treat like dirt pain hurt make matters worse pre see irresistible sin making see come clean youre better stuck taking time wasting mine luck running around crashing trust nevermore leaving sand glass ever felt went cloud smoke could fool ever think close pre,pop
590,fell love next burning fires room fits light smooth like feet shoes little one lie sew heart sleeve well stay quiet underneath shooting stars helps sleep hold tight dont let breathe feeling like wont believe theres firefly loose tonight better catch burns place lie dont feel right world looks better eyes lyrics added grzesiulg,pop
591,come skinny love last year pour little salt never staring sink blood crushed veneer tell love wreck cut ropes let fall right moment orders tall told patient told fine told balanced told kind morning ill different kind ill holding tickets youll owning fines come skinny love happened suckle hope light brassieres sullen load full slow split told patient told fine told balanced told kind love wasted hell im breaking britches end lines love fight fall far behind,pop
592,ed sheeran ed sheeran la saturday night summer sundown come lamborghinis rented hummers partys theyre headin downtown everybodys lookin come wanna know youre middle one love tryna figure everything pre ed sheeran dont fit well cause could use help gettin conversation yeah look stunning dear dont ask question fear become ed sheeran beautiful people beautiful people khalid la mmm drove hours last night made nowhere nowhere nowhere see stars eyes halfway night im fazed lights flashin cameras cause arms around theres need care pre khalid dont fit well could use help gettin conversation yeah look stunning dear dont ask question fear become ed sheeran beautiful people beautiful people ed khliad beautiful ed sheeran beautiful people drop top designer clothes front row fashion shows dyou dyou know inside world beautiful people champagne rolledup notes prenups broken homes surrounded still alone lets leave party ed sheeran beautiful people,pop
593,sing song celestial man shake thing mother gave ya tear lungs scream heart worst behaviour id wager youre gonna take make fight nature born raised funk things make go bump night turn dark put light said big cheeks got along disarm flooded quarry turn base beatbox detox pull pace sing socks lampshades carpets stage black make rooms hands laugh clap make mouth water support acts could even match talent ignore gary dunne newton faulkner aint wrong hes got singing amerikan folk song loop pedal class used weaponry gotta know enemy gotta check distance dont talk whisper slap base hard get blisters chikka boom boom chikka boom jp beatbox feet flipflops hip hop mixed warm sock stephanie propped mic stand aint fake music hand run centre crowd silence falls like water wanna shout wow even guts names nizlopi aint much cos big cheeks got spinning around,pop
594,ed sheeran lungs black heart pure hands scarred nights hair thin falling wrong places little insecure eyes crossed theyre still blue bite nails tell truth go thin overweight day day fluctuates skin inked faded pre ed sheeran loves loves hell love could anyone else oh love love hell love cause dont even love ed sheeran yebba baby best part lately everythings making sense oh baby im love yebba overthink still forgive lose phone place bets never catch train time always 0 minutes behind worries aint seen nothin yet pre yebba love love hell love could anyone else yeah yeah loves loves bet never lets go shows love ed sheeran yebba cause baby best part oh lately everythings making sense baby im love yebba dadum dadum dadum dadum baby best part lately everythings making sense oh baby im love baby im love oh baby im love,pop
595,alright cry even dad sometimes dont wipe eyes tears remind youre alive alright die cause deaths thing havent tried tonight hold live life like youre giving cause act like go ahead live go tear apart alright shake even hand sometimes inside well rage dying light alright say thats thing havent tried today hold x live life like youre giving cause act like go ahead live go tear apart hold,pop
596,oh misty eye mountain keep careful watch brothers souls sky filled fire smoke keep watching durins sons end fire burn together watch flames climb high night calling father oh stand watch flames burn auburn mountain side die tonight die together raise glass wine last time calling father oh prepare watch flames burn auburn mountain side desolation comes upon sky see fire inside mountain see fire burning trees see fire hollowing souls see fire blood breeze hope remember oh people fall surely ill confined mountain halls got close flame calling father oh hold fast watch flames burn auburn mountain side desolation comes upon sky see fire inside mountain see fire burning trees see fire hollowing souls see fire blood breeze hope remember night burning cover eyes dark returns brothers die skys falling crashed lonely town shadow upon ground hear people screaming see fire inside mountain see fire burning trees see fire hollowing souls see fire blood breeze see fire oh know saw city burning see fire feel heat upon skin see fire see fire burn auburn mountainside,pop
597,made clay shoot ill ricochet ground words paint draw fill mouth hold tongue know begun lost way help lend hand til found voice mute heard bring words hook come undone last time grief give takes toll dries heart drowns soul tree whose branch broke brittle wood turned stones oh hook x come undone last time last time last time,pop
598,véarsa nuair léir nach seasann chosa níos mó nach leanann shúil mar bhíodh mbeidh teacht ar bhéalín ar bhlaiseadh mo ghrá mbeidh daghaidh ag fógairt daoibh pre stórín beidh mé ag fanacht leat féin go seachtó naoi leana tú duine dom fiú ag fiche trí tá mé ag rá leat go dtiteann daoine ngrá gan aon chúis ná haon bhrí bfhéidir gan ach buille ar lámh titim féin ngrá leat arís arís tá rud ar intinn agam le rá cúrfa bí liom ann féadfaidh tú mé thógáil anocht ó luí liomsa faoin solas ón oíche gheal éist le buillí mo chroí ar mucht ag smaoineamh os ard leana fuair muid neamh anseo ar domhan véarsa nuair atá mé níos sine ag briseadh go mall dearmad déanta ar mainm arís gan mo lámha ann mhéid céanna ó tú bheidh fós mo chroí pre beidh tú liomsa mise leastsa go deo mo chroí tú le feiceáil gach oíche mo bhrionglóidí cúrfa tá mé ag rá leat go dtiteann daoine ngrá gan aon chúis ná haon bhrí bfhéidir go mba chuid é phlean mise agus tusa le chéile go deo ag glacadh go mbeidh tuilleadh ar lean cúrfa bí liom ann féadfaidh tú mé thógáil anocht ó luí liomsa faoin solas ón oíche gheal éist le buillí mo chroí ar mucht ag smaoineamh os ard leana fuair muid neamh anseo ar domhan leana fuair muid neamh anseo ar domhan leana fuair muid neamh anseo ar domhan,pop
599,ring alarm im trowin elbows ring alarm im trowin elbows ring alarm im trowin elbows ring alarm oooh im overdue give room coming paid dues im mood girls gonna shake room dj spinning show hands lets get dirrty thats jam need uh get sweating clothes come explosive speakers thumping still jumping 6 morning table dancing glasses crashing question time action temperatures feel bout erupt gonna get girls get boys gonna make noise gonna get rowdy gonna get little unruly get fired hurry wanna get dirrty time came start party sweat dripping body dancing getting little naughty wanna get dirrty time arrival ring alarm im trowin elbows ring alarm im trowin elbows ring alarm im trowin elbows ring alarm ah heat ladies fellas drop cups bodies packed front back move arse like tight hip huggers low show shake little something floor need uh get sweating clothes come lets get open cause commotion still going 8 morning theres stopping keep popping hard rocking everyones talking give got give hit spot gonna get girls get boys gonna make noise gonna get rowdy gonna get little unruly get fired hurry wanna get dirrty time came start party sweat dripping body dancing getting little naughty wanna get dirrty time arrival one waitn get get rough yup thats whats giving love maximum uhoh uhoh go go music starts drop thats take parking lot bet somebodys gonna call cops uhoh uhoh go go oooh oooh oooh oooh oooooh yo hot damn doc jam like summer show keep car looking like crash dummy drove gear look like bank got money froze dead presidents pimp like huddy roll doc one excite ya divas ow media shine im shining sleeves yo christina better hop block live color like rodman hair han club packed bar filled im waiting sister act like lauryn hill frankly rap bargain deals drive four wheel ride foreign wheels throw baby brick city heard blessed hung low like bernie mac bernie mac dogs let em women let em like im odb way im gonna get rowdy gonna get little unruly get fired hurry wanna get dirrty time came start party sweat dripping body dancing getting little naughty wanna get dirrty time arrival rowdy gonna get little unruly get fired hurry wanna get dirrty time came start party sweat dripping body dancing getting little naughty wanna get dirrty time arrival,pop
600,well friend seems weve come far disagree knees feel weak fell fast tide high swam deep catch breath tear apart piece piece take away mess could never think anything less hook cos break numb still seem stun pain outrun left tide flows leave empty rooms spur left room long open wide lies flow eat whole know youre cold said put away lies show theres surprise hook well still break numb still seem stun pain outrun left exorcise demons keep talking believer believe relieve believe relieve thats whats going hook break,pop
601,keep hopes dreams inside amongst things mother seems never see bruises im covering never known government name foster home ive placed away pain sit folder holding story youre saviour nothing hope glory surely youll never ignore cos court came court date made disappear think understand never went never meant wont hold take ball point pen play dot dot cigarette burns etched forearms forget never let stop youll sit watch job patient youll let come take walk wild side see life day childs eyes hook dreams hold sleeps thing want take away away okay sessions time get back classroom hate lesson guess teacher finds hard told try best guess still find trigonometry head fuck constantly told wont pass gcses ill end mac ds serving burgers cheese told anything put mind mistakes make change put line em lately classmates think im crazy turn daily resembling bill bailey aint saying cant groomed without new clothes shower hard school youll take shopping new clothes theyll get taken get back group home come take walk wild side see life day childs eyes hook,pop
602,break thinking making new sound every night front new crowd thats ciao seems life great cant wont hush ill say words make blush im gonna sing cause need man dont need need man dont need need man dont need need man dont dont need man dont need need man dont need need man dont need need man dont dont breakdown need man dont dont need man dont dont need man dont dont need man dont dont break every night front new crowd thats cant wont hush ill say words make blush im gonna sing cause need man dont need need man dont need need man dont need need man dont dont need man dont need need man dont need need man dont need need man dont dont breakdown need man dont dont need man dont dont,pop
603,snippet baby lets ride mmm excuse blame juice jager bomb shot hand,pop
604,stevie boy turned man never master plan knew could find right wrong sing different song told road take im gone keep singing make life whole stevie youre winning feel cold take life beyond mark wrong lose way dark keep singing song hook please come follow find hard breathe please come follow find hard breathe,pop
605,angel die closed eye time well fade tonight dont wanna go outside tonight pipe flies motherland cold outside angels fly angel die closed eye time well fade tonight dont wanna go outside tonight pipe flies motherland cold outside angels fly say scream see slowly sinking wasting say scream see slowly sinking wasting angel die closed eye time well fade tonight dont wanna go outside tonight pipe flies motherland cold outside angels fly angels fly fly fly angels die,pop
606,tell youll turn man asks hand cause youre waiting know youre gonna away ive got plans leave would take away hopes dreams stay senses come life im stumbling home drunk ever ill never leave cause one friends gone find another place let hearts collide promise youll never leave cause one take hand heart soul eyes know everything changes well strangers see could stay within walls bleed stay oh lord senses come life im stumbling home drunk ever ill never leave cause one friends gone find another place let hearts collide promise youll always friend cause one stumbling half drunk getting lost gone tell way home listen sad songs singing love goes wrong senses come life im stumbling home drunk ever ill never leave cause one friends gone find another place let hearts collide promise youll always friend cause one,pop
607,take bird broken leg could nurse said come inside little lie fall asleep wouldnt worst thing wake makeup shoulder tell lie would stay let hold ya ohh kiss mouth read truth darling miss strawberrys taste lips complete yet mustnt get feet wet cause leads regret diving soon ill owe oh little bird little bird take walk morning dew could lay im next come inside little home made tea fall asleep least next wake say late love get back sleep im covered nature im safe underneath oak tree beside kiss mouth read truth darling miss strawberrys taste lips complete yet mustnt get feet wet cause leads regret diving soon ill owe oh little bird little bird little bird little bird thing im sure im quite certain love made scream made cry left little bird broken leg die kiss mouth read truth darling miss strawberrys taste lips complete yet mustnt get feet wet cause leads regret diving soon ill owe oh little bird little bird whoa oh oh oh whoaa little bird little bird little bird,pop
608,la saturday night summer sundown come lamborghinis rented hummers partys theyre headin downtown round everybodys lookin come wanna know youre middle one love tryna figure everything pre dont fit well cause could use help gettin conversation yeah look stunning dear dont ask question fear become beautiful people drop top designer clothes front row fashion shows dyou dyou know inside world beautiful people champagne rolledup notes prenups broken homes surrounded still alone lets leave party post thats beautiful yeah thats beautiful beautiful la mmm drove hours last night made nowhere nowhere nowhere see stars eyes halfway night im fazed lights flashin cameras cause arms around theres need care pre dont fit well could use help gettin conversation yeah look stunning dear dont ask question fear become beautiful people drop top designer clothes front row fashion shows dyou dyou know inside world beautiful people champagne rolledup notes prenups broken homes surrounded still alone lets leave party post thats beautiful yeah yeah thats beautiful beautiful beautiful,pop
609,refrain ed sheeran stay trippin crazy oh quit messin baby sure together doesnt matter oh stay trippin crazy oh quit messin baby sure together doesnt matter oh break ed sheeran doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter doesnt matter refrain ed sheeran stay trippin crazy oh quit messin baby sure together doesnt matter oh stay trippin crazy oh quit messin baby sure together doesnt matter oh stay trippin crazy oh quit messin baby sure together doesnt matter oh stay trippin crazy oh quit messin baby sure together doesnt matter oh break ed sheeran doesnt matter oh doesnt matter oh n doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh doesnt matter oh yeah doesnt matter doesnt matter doesnt matter break ed sheeran doesnt matter oh doesnt matter oh doesnt matter oh,pop
610,verse standing bar eyes telling come closer could see dance theres way would let hold ya feel pulling hand dragging dance floor inhibitions fall away feel rhythm track telling dj pull back whisper ear hear say refrain softly feel could love want anybody else could baseline made close eyes opened mind could come back tonight first time weve ill hold close never let go verse keep dance floor dont wanna waste time feel rhythm hips makes wanna taste wine getting hard keep time im looking eyes everyone fades away feeling rhythm track telling dj pull back whisper ear hear say refrain softly feel could love want anybody else could bassline made close eyes opened mind could come back tonight first time weve ill hold close never let go verse could take home tonight hailing cab dont wanna leave yet cos know,pop
611,ed sheeran la saturday night summer sundown come lamborghinis rented hummers partys theyre headin downtown round everybodys lookin come wanna know youre middle one love tryna figure everything pre ed sheeran dont fit well cause could use help gettin conversation yeah look stunning dear dont ask question fear become ed sheeran beautiful people drop top designer clothes front row fashion shows dyou dyou know inside world beautiful people champagne rolledup notes prenups broken homes surrounded still alone lets leave party break ed sheeran beautiful people beautiful people refrain ed sheeran thats beautiful beautiful beautiful yeah thats beautiful beautiful yeah khalid la mmm drove hours last night made nowhere nowhere nowhere see stars eyes halfway night im fazed lights flashin cameras cause arms around theres need care pre khalid dont fit well could use help gettin conversation yeah look stunning dear dont ask question fear become ed sheeran beautiful people drop top designer clothes front row fashion shows dyou dyou know inside world beautiful people champagne rolledup notes prenups broken homes surrounded still alone lets leave party break ed sheeran beautiful people beautiful people refrain ed sheeran khalid thats beautiful yeah beautiful beautiful yeah thats beautiful,pop
612,mind warrior heart foreigner eyes colour red like sunset ill never keep bottled left hands coroner true heart follower done yet see movements tonight ever right im never gonna let oh ill never let keep low ill keep around ill know ill never let ill never let strumming heart strings like grade 8 never felt way ill pick feet ground never ever let strumming heart strings like grade 8 never felt way ill pick feet ground never ever let eyes river filler drink liver killer chest pillow weary head lay rest body ballpoint pen mind new best friend eyes mirror take edge see movements tonight ever right im never gonna let oh ill never let well keep low ill keep around ill know ill never let ill l never let strumming heart strings like grade 8 never felt way ill pick feet ground never ever let strumming heart strings like grade 8 never felt way ill pick feet ground never ever let hold heart stop bleeding ill never let hold heart stop bleeding ill never let hold heart stop bleeding ill never let hold heart stop bleeding ill never let cus strumming heart strings like grade 8 never felt way ill pick feet ground never ever let strumming heart strings like grade 8 never felt way ill pick feet ground never ever let,pop
613,six years old broke leg running brother friends tasted sweet perfume mountain grass rolled younger take back pre found heart broke made friends lost years ive seen roaring fields long know ive grown cant wait go home im way driving 90 country lanes singing tiny dancer miss way make feel real watched sunset castle hill fifteen years old smoking handrolled cigarettes running law backfields getting drunk friends first kiss friday night dont reckon right younger take back pre found weekend jobs got paid wed buy cheap spirits drink straight friends thrown long oh weve grown cant wait go home im way driving 90 country lanes singing tiny dancer miss way make feel real watched sunset castle hill watched sunset castle hill one friend left sell clothes one works coast one two kids lives alone ones brother overdosed ones already second wife ones barely getting people raised cant wait go home im way still remember old country lanes know answers miss way make feel real watched sunset castle hill watched sunset castle hill watched sunset castle hill,pop
